path	primary_phase	secondary_phases	disposition	evidence_refs	findings_refs	notes
apps/web/app/routes/admin.treasury.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/admin.users.$userId.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/admin.users.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/auth.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/calculator.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/cashback.$slug.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/cashback.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/gift-card.$name.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/home.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/map.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/not-found-ssr.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/not-found.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/onboarding.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/orders.$id.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/orders.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/privacy.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/settings.cashback.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/settings.wallet.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/sitemap.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/terms.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/trustlines.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/__tests__/api-client.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/__tests__/auth.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/__tests__/clusters.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/__tests__/config.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/__tests__/merchants.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/__tests__/orders-loop.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/__tests__/orders.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/__tests__/parse-error-response.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/__tests__/public-stats.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/__tests__/user.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-activity.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-assets.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-audit.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-cashback-config.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-cashback-realization.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-csv.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-discord.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-merchant-activity.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-merchant-drill.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-merchant-flows.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-merchant-stats.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-merchants-resync.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-monthly.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-operator-drill.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-operator-mixes.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-operator-stats.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-orders.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-payment-method-activity.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-payment-method-share.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-payouts-by-asset.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-payouts.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-settlement-lag.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-stuck.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-supplier-spend.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-top-users.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-treasury.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-user-cashback-by-merchant.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-user-credits.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-user-drill.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-user-fleet-activity.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-users-list.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin-write-envelope.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/admin.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/api-client.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/auth.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/clusters.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/config.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/merchants.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/orders-loop.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/orders.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/parse-error-response.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/public-stats.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/services/user.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/stores/__tests__/auth.store.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/stores/__tests__/purchase.store.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/stores/__tests__/ui.store.ssr-safe.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/stores/__tests__/ui.store.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/stores/auth.store.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/stores/purchase.store.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/stores/ui.store.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/utils/__tests__/admin-cache.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/utils/__tests__/error-messages.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/utils/__tests__/image.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/utils/__tests__/money.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/utils/__tests__/query-error-reporting.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/utils/__tests__/security-headers.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/utils/__tests__/sentry-error-scrubber.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/utils/admin-cache.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/utils/error-messages.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/utils/image.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/utils/locale.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/utils/money.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/utils/query-error-reporting.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/utils/redeem-challenge-bar.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/utils/security-headers.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/utils/sentry-error-scrubber.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/utils/sentry-scrubber.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/utils/share-image.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/fly.toml	03	14,15,20	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/package.json	03	14,15,20	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/public/hero.webp	03	14,15,20	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/public/leaflet/marker-icon-2x.png	03	14,15,20	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/public/leaflet/marker-icon.png	03	14,15,20	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/public/leaflet/marker-shadow.png	03	14,15,20	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/public/loop-favicon.svg	03	14,15,20	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/public/loop-logo-white.svg	03	14,15,20	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/public/loop-logo.svg	03	14,15,20	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/public/manifest.json	03	14,15,20	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/public/robots.txt	03	14,15,20	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/react-router.config.ts	03	14,15,20	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/tsconfig.json	03	14,15,20	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/vite.config.ts	03	14,15,20	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/vitest.config.ts	03	14,15,20	unreviewed			initial path-based assignment; confirm during phase 00
commitlint.config.js	03	18,20	unreviewed			initial path-based assignment; confirm during phase 00
docker-compose.yml	03	20	unreviewed			initial path-based assignment; confirm during phase 00
docs/admin-csv-conventions.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/001-static-export-capacitor.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/002-typescript-backend.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/003-protobuf-clustering.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/004-security-hardening-pass.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/005-known-limitations.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/006-keychain-backed-secure-storage.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/007-native-projects-source-of-truth.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/008-capacitor-filesystem-for-share.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/009-credits-ledger-cashback-flow.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/010-principal-switch-payment-rails.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/011-admin-panel-cashback-configuration.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/012-drizzle-orm-fly-postgres.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/013-loop-owned-auth-and-ctx-operator-accounts.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/014-social-login-google-apple.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/015-stablecoin-topology-and-payment-rails.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/016-stellar-sdk-payout-submit.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/017-admin-credit-primitives.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/018-admin-panel-architecture.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/019-shared-package-policy.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/020-public-api-surface.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/021-merchant-catalog-eviction-policy.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/022-admin-drill-triplet-pattern.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/023-admin-mix-axis-matrix.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/024-withdrawal-writer.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/025-llm-pr-review.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/026-tax-regulatory-reporting-data-model.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/027-mobile-platform-security.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/028-admin-step-up-auth.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/adr/029-repo-managed-ci-clis.md	02	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/alerting.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/api-compat.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/architecture.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/archive/2026-pre-implementation-research.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/archive/migration.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/archive/ui-restoration-plan.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/README.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/admin-handoff.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/checklist.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/README.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-0-inventory/artifacts/git-status-short.txt	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-0-inventory/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-1-governance/artifacts/branch-protection.json	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-1-governance/artifacts/codeowners-team.json	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-1-governance/artifacts/codeowners-team.stderr	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-1-governance/artifacts/docs-claims.txt	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-1-governance/artifacts/required-pull-request-reviews.json	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-1-governance/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-10-financial/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-11-workers/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-12-web/artifacts/fetch-sites.txt	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-12-web/artifacts/query-site-counts.txt	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-12-web/artifacts/query-sites.txt	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-12-web/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-13-mobile/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-14-contracts/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-15-security/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-16-testing/artifacts/hydration-mismatch.txt	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-16-testing/artifacts/npm-test.txt	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-16-testing/artifacts/test-e2e-mocked.txt	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-16-testing/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-17-operations/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-18-cicd/artifacts/lint-docs.txt	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-18-cicd/artifacts/npm-build.txt	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-18-cicd/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-19-synthesis/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-2-architecture/artifacts/auth-doc-drift.txt	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-2-architecture/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-3-build/artifacts/check-bundle-budget.txt	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-3-build/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-4-dependencies/artifacts/npm-audit-high.json	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-4-dependencies/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-5-backend/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-6-admin/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-7-public-api/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-8-orders/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/evidence/phase-9-data/notes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/inventory/README.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/inventory/exclusions.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/inventory/file-counts.txt	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/inventory/git-ls-files.txt	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/inventory/phase-map.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/plan.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/remediation-plan.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-04-29/tracker.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-admin-handoff.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-adversarial-plan.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/README.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-0-inventory.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-1-governance.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-10-shared.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-11-cross-app.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-12-security.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-13-observability.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-14-testing.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-15-docs.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-16-cicd.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-17-operational.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-18-redteam.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-2-architecture.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-3-dependencies.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-3-install-hooks.txt	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-3-npm-audit.json	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-3-npm-ls-all.txt	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-3-npm-outdated.json	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-4-build-release.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-5a-admin.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-5b-auth-users.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-5c-money-flow.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-5d-rest.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-6-database.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-6.5-financial.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-7-api.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-8a-routes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-8b-support.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-evidence/phase-9-mobile.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-remediation-plan.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-2026-tracker.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-checklist.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/audit-tracker.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/codebase-audit.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/deployment.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/development.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/error-codes.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/log-policy.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/mobile-native-ux.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/oncall.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/roadmap.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/README.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/asset-drift-alert.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/ctx-circuit-open.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/ctx-schema-drift.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/deployed-state-spotcheck.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/disaster-recovery.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/health-degraded.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/jwt-key-rotation.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/kill-switch.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/ledger-drift.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/migration-rollback.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/mobile-cert-renewal.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/monthly-reconciliation.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/operator-pool-exhausted.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/payment-watcher-stuck.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/payout-failed-alert.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/payout-permanent-failure.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/rollback.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/stellar-operator-rotation.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/stuck-payout.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/stuck-procurement-swept.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/runbooks/usdc-below-floor.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/slo.md	19	21	unreviewed			initial path-based assignment; confirm during phase 00
docs/standards.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/testing.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
docs/third-party-licenses.md	21	02	unreviewed			initial path-based assignment; confirm during phase 00
